enviroment,algorithm,learning_rate,batch_size,hidden_units,num_layers,steps,max_steps,ram_gb,cpu_cores,time_horizon,buffer_size,beta,epsilon,lambd,num_epoch,training_duration_seconds,peak_ram_mb,summary_freq,os,gpu_available,gpu,gpu_memory_gb,final_mean_reward
3DBall,ppo,0.000165,2048,32,1,996000,1000000,31.9124199450016,8,512,81920,0.001077,0.164,0.947,5.0,636.4104004,16323.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,58.5789566
3DBall,ppo,3.3e-05,1024,256,2,996000,1000000,31.9124199450016,8,128,40960,0.004283,0.12,0.941,5.0,595.175354,14286.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,5.235752106
3DBall,ppo,0.000142,4096,256,2,492000,500000,31.9124199450016,8,256,327680,0.004455,0.201,0.926,4.0,248.8567047,10554.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.249706388
3DBall,ppo,0.000271,2048,64,1,996000,1000000,31.9124199450016,8,256,163840,0.005538,0.196,0.916,4.0,519.6694336,10402.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,4.137004852
3DBall,ppo,0.000184,2048,256,3,492000,500000,31.9124199450016,8,128,163840,0.009037,0.125,0.941,5.0,302.1870422,10431.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.397089362
3DBall,ppo,0.000119,1024,64,3,96000,100000,31.9124199450016,8,128,81920,0.00462,0.253,0.937,5.0,54.36628723,10281.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.226162791
3DBall,ppo,5.9e-05,1024,32,2,1992000,2000000,31.9124199450016,8,1024,20480,0.006401,0.286,0.93,3.0,871.2884521,10227.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,94.35001373
3DBall,ppo,0.000232,512,64,1,1992000,2000000,31.9124199450016,8,128,40960,0.006051,0.282,0.915,3.0,855.9470215,10256.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000129,4096,64,2,996000,1000000,31.9124199450016,8,512,81920,0.004336,0.184,0.938,4.0,505.561615,10353.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.995876193
3DBall,ppo,6.3e-05,4096,64,1,996000,1000000,31.9124199450016,8,1024,163840,0.003198,0.176,0.936,8.0,648.7019043,10471.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.277623773
3DBall,ppo,0.000121,1024,64,3,240000,250000,31.9124199450016,8,64,81920,0.00556,0.272,0.935,3.0,113.0189438,10267.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.546578288
3DBall,ppo,0.000182,4096,128,2,96000,100000,31.9124199450016,8,2048,163840,0.003243,0.219,0.927,8.0,37.06415939,10291.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.136685252
3DBall,ppo,6.6e-05,4096,128,1,96000,100000,31.9124199450016,8,2048,163840,0.001795,0.284,0.907,8.0,37.80073166,10290.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.148217559
3DBall,ppo,0.000188,2048,256,3,96000,100000,31.9124199450016,8,256,81920,0.002583,0.203,0.936,4.0,53.90878677,10265.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.159698606
3DBall,ppo,0.000196,2048,64,2,96000,100000,31.9124199450016,8,1024,40960,0.001953,0.189,0.939,5.0,51.02849197,10189.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.450955391
3DBall,ppo,7.4e-05,2048,32,1,240000,250000,31.9124199450016,8,256,40960,0.008641,0.123,0.92,5.0,124.7073135,10188.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.140186906
3DBall,ppo,0.00012,1024,128,3,96000,100000,31.9124199450016,8,1024,20480,0.006944,0.26,0.94,10.0,69.52843475,10142.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.969283342
3DBall,ppo,4.1e-05,4096,512,2,996000,1000000,31.9124199450016,8,256,327680,0.009836,0.283,0.917,5.0,648.1541138,10899.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.526535034
3DBall,ppo,0.000123,512,256,1,492000,500000,31.9124199450016,8,256,10240,0.005823,0.202,0.938,5.0,258.9511108,10135.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,18.21613121
3DBall,ppo,0.000246,512,64,3,96000,100000,31.9124199450016,8,1024,20480,0.009447,0.229,0.93,5.0,54.2505722,10154.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.346264362
3DBall,ppo,9.6e-05,2048,512,1,96000,100000,31.9124199450016,8,2048,40960,0.002476,0.146,0.937,5.0,53.55182648,10208.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.418697476
3DBall,ppo,4.8e-05,2048,32,2,996000,1000000,31.9124199450016,8,128,40960,0.009916,0.268,0.917,8.0,621.4663696,10242.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,52.47895432
3DBall,ppo,0.00012,1024,64,1,96000,100000,31.9124199450016,8,64,40960,0.002797,0.22,0.947,10.0,66.58875275,10193.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.297194362
3DBall,ppo,4.7e-05,512,32,1,240000,250000,31.9124199450016,8,256,20480,0.002742,0.235,0.929,3.0,114.6072769,10200.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.230873704
3DBall,ppo,0.000148,4096,64,2,96000,100000,31.9124199450016,8,64,163840,0.001393,0.18,0.92,8.0,36.98845291,10322.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.129925609
3DBall,ppo,0.000167,4096,256,1,96000,100000,31.9124199450016,8,512,163840,0.004741,0.191,0.911,8.0,38.05003357,10314.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.199808002
3DBall,ppo,5.3e-05,1024,256,2,96000,100000,31.9124199450016,8,64,20480,0.001799,0.194,0.908,5.0,55.53790665,10184.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.463034153
3DBall,ppo,0.000295,1024,64,2,492000,500000,31.9124199450016,8,128,81920,0.002849,0.145,0.905,8.0,300.0004272,10323.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,15.32608986
3DBall,ppo,0.000284,2048,256,2,240000,250000,31.9124199450016,8,256,40960,0.009072,0.225,0.942,8.0,153.0505676,10226.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,4.5088377
3DBall,ppo,2.6e-05,512,256,2,240000,250000,31.9124199450016,8,512,10240,0.009625,0.231,0.92,4.0,127.2262039,10146.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,10.2142868
3DBall,ppo,7.1e-05,4096,512,2,1992000,2000000,31.9124199450016,8,1024,163840,0.005658,0.249,0.941,3.0,990.5518188,10632.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,94.15001678
3DBall,ppo,0.000217,2048,128,3,492000,500000,31.9124199450016,8,2048,81920,0.005766,0.136,0.95,5.0,258.1882324,10318.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,3.445075989
3DBall,ppo,6.8e-05,512,64,3,996000,1000000,31.9124199450016,8,2048,40960,0.007983,0.3,0.945,4.0,488.5943909,10291.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000196,1024,64,3,240000,250000,31.9124199450016,8,128,20480,0.004243,0.176,0.939,5.0,128.8001099,10231.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,79.19334412
3DBall,ppo,0.000168,4096,128,2,96000,100000,31.9124199450016,8,2048,81920,0.007757,0.178,0.908,10.0,66.88703918,10326.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.206346154
3DBall,ppo,0.000253,512,256,3,996000,1000000,31.9124199450016,8,64,20480,0.008347,0.133,0.92,8.0,701.9533691,10267.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000076
3DBall,ppo,0.000113,1024,256,1,96000,100000,31.9124199450016,8,512,20480,0.005919,0.259,0.947,8.0,60.68267441,10241.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.369958758
3DBall,ppo,0.000214,4096,256,1,996000,1000000,31.9124199450016,8,256,327680,0.005119,0.286,0.924,5.0,565.0145264,10915.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.079045057
3DBall,ppo,0.000225,512,256,3,492000,500000,31.9124199450016,8,128,40960,0.003671,0.292,0.948,10.0,382.4712219,10275.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,92.47693634
3DBall,ppo,0.000288,4096,512,2,96000,100000,31.9124199450016,8,2048,163840,0.005608,0.184,0.931,3.0,38.36587143,10375.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.149999976
3DBall,ppo,0.000275,4096,256,2,492000,500000,31.9124199450016,8,128,327680,0.006323,0.107,0.948,10.0,328.5261841,10862.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.429746747
3DBall,ppo,0.000281,4096,256,2,96000,100000,31.9124199450016,8,512,163840,0.006995,0.28,0.949,8.0,38.6775589,10380.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.179657817
3DBall,ppo,0.00025,4096,32,1,1992000,2000000,31.9124199450016,8,512,81920,0.007558,0.102,0.933,5.0,1038.868652,10385.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,18.18615723
3DBall,ppo,1.1e-05,4096,64,1,492000,500000,31.9124199450016,8,64,163840,0.007918,0.241,0.942,3.0,239.7266693,10522.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.237816691
3DBall,ppo,8.5e-05,4096,128,1,996000,1000000,31.9124199450016,8,128,327680,0.005218,0.29,0.915,5.0,551.4352417,10897.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.190822124
3DBall,ppo,0.000181,2048,64,3,240000,250000,31.9124199450016,8,512,81920,0.003258,0.278,0.904,8.0,140.4268341,10361.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.773684144
3DBall,ppo,0.000225,1024,32,2,240000,250000,31.9124199450016,8,512,20480,0.003114,0.19,0.912,5.0,131.7671204,10252.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.214875937
3DBall,ppo,3.1e-05,512,128,2,492000,500000,31.9124199450016,8,1024,20480,0.007608,0.162,0.926,5.0,264.1152649,10244.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,87.36429596
3DBall,ppo,0.000274,1024,512,3,1992000,2000000,31.9124199450016,8,512,81920,0.005473,0.261,0.933,10.0,1985.500977,10489.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,9.6e-05,4096,512,1,1992000,2000000,31.9124199450016,8,2048,163840,0.008351,0.104,0.915,5.0,1116.246216,10631.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,13.6407423
3DBall,ppo,9.1e-05,4096,256,1,492000,500000,31.9124199450016,8,64,327680,0.003536,0.17,0.935,10.0,306.0275879,10915.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.130983233
3DBall,ppo,0.000167,512,64,1,492000,500000,31.9124199450016,8,1024,40960,0.000899,0.292,0.937,4.0,237.1858978,10327.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000191,1024,128,1,492000,500000,31.9124199450016,8,128,40960,0.008342,0.126,0.945,3.0,227.5314026,10324.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,6.612987995
3DBall,ppo,8.4e-05,4096,64,2,996000,1000000,31.9124199450016,8,256,81920,0.003641,0.226,0.931,10.0,703.8048096,10377.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,10.64653587
3DBall,ppo,0.000262,512,64,3,492000,500000,31.9124199450016,8,128,20480,0.002637,0.203,0.944,3.0,221.1078644,10190.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000204,1024,256,3,492000,500000,31.9124199450016,8,2048,20480,0.00403,0.161,0.934,3.0,231.3358154,10237.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000238,2048,256,1,1992000,2000000,31.9124199450016,8,128,81920,0.009373,0.19,0.93,4.0,943.1682739,10397.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,5.3e-05,1024,512,2,96000,100000,31.9124199450016,8,2048,81920,0.006108,0.198,0.91,4.0,56.72977829,10351.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.290059566
3DBall,ppo,4.5e-05,4096,128,2,1992000,2000000,31.9124199450016,8,256,327680,0.009503,0.227,0.941,5.0,1111.991089,10875.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,20.89615631
3DBall,ppo,5.6e-05,512,512,2,96000,100000,31.9124199450016,8,256,40960,0.004338,0.216,0.931,10.0,82.00068665,10276.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.40062499
3DBall,ppo,0.000117,512,128,2,240000,250000,31.9124199450016,8,128,20480,0.001568,0.266,0.927,5.0,130.8703918,10214.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,4.142358303
3DBall,ppo,9.7e-05,4096,128,2,1992000,2000000,31.9124199450016,8,64,163840,0.000549,0.243,0.919,5.0,1054.635376,10564.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,89.19231415
3DBall,ppo,9.7e-05,4096,128,2,1992000,2000000,31.9124199450016,8,64,163840,0.000549,0.243,0.919,5.0,1057.861694,10577.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000076
3DBall,ppo,0.000167,4096,64,1,492000,500000,31.9124199450016,8,512,327680,0.008415,0.171,0.944,8.0,283.9447937,10855.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.224177957
3DBall,ppo,8.9e-05,512,512,3,1992000,2000000,31.9124199450016,8,256,10240,0.001026,0.224,0.91,4.0,1201.662476,10337.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,97.98335266
3DBall,ppo,3.8e-05,1024,32,1,492000,500000,31.9124199450016,8,512,20480,0.004852,0.225,0.903,8.0,315.8010559,10291.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.308522701
3DBall,ppo,0.000269,1024,256,1,1992000,2000000,31.9124199450016,8,64,81920,0.002786,0.266,0.938,8.0,1248.713501,10473.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000076
3DBall,ppo,0.000234,1024,64,1,240000,250000,31.9124199450016,8,2048,20480,0.000485,0.192,0.947,5.0,126.2755966,10297.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,3.005802155
3DBall,ppo,0.000195,2048,256,1,492000,500000,31.9124199450016,8,1024,40960,0.002754,0.108,0.937,10.0,354.9872131,10346.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.379999876
3DBall,ppo,0.000127,1024,32,3,492000,500000,31.9124199450016,8,128,20480,0.009522,0.233,0.902,10.0,336.5317383,10305.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000238,512,32,2,96000,100000,31.9124199450016,8,64,40960,0.000772,0.195,0.91,4.0,49.48832703,10336.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.306626439
3DBall,ppo,0.000207,2048,64,1,96000,100000,31.9124199450016,8,128,163840,0.009106,0.278,0.947,5.0,36.55413437,10421.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.053859949
3DBall,ppo,0.000104,2048,128,1,240000,250000,31.9124199450016,8,128,163840,0.00331,0.102,0.913,5.0,121.902565,10589.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.150093794
3DBall,ppo,0.000175,1024,64,2,1992000,2000000,31.9124199450016,8,1024,20480,0.006799,0.181,0.934,3.0,848.4022217,10354.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000271,512,512,1,996000,1000000,31.9124199450016,8,128,20480,0.003326,0.119,0.941,4.0,477.9622192,10310.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000264,2048,64,2,492000,500000,31.9124199450016,8,256,40960,0.008394,0.207,0.947,5.0,251.0892029,10349.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,98.65001678
3DBall,ppo,0.000245,1024,32,2,492000,500000,31.9124199450016,8,512,81920,0.009053,0.152,0.928,10.0,365.7798767,10403.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,3.480152845
3DBall,ppo,9.4e-05,2048,512,2,492000,500000,31.9124199450016,8,256,163840,0.004024,0.251,0.949,3.0,265.1994019,10628.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.529824495
3DBall,ppo,0.000213,1024,512,1,96000,100000,31.9124199450016,8,2048,20480,0.009115,0.245,0.95,3.0,46.35850143,10280.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.267125964
3DBall,ppo,0.000264,4096,512,2,240000,250000,31.9124199450016,8,128,327680,0.001425,0.202,0.921,8.0,93.99865723,10745.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.206923008
3DBall,ppo,9.1e-05,4096,256,2,996000,1000000,31.9124199450016,8,1024,327680,0.009995,0.182,0.911,5.0,588.4454346,11011.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,3.800819874
3DBall,ppo,0.000243,1024,256,3,240000,250000,31.9124199450016,8,2048,81920,0.009042,0.215,0.944,8.0,152.0151062,10456.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.660689592
3DBall,ppo,0.000142,1024,32,3,1992000,2000000,31.9124199450016,8,2048,81920,0.003126,0.281,0.924,3.0,867.7722778,10571.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000278,2048,32,2,240000,250000,31.9124199450016,8,2048,81920,0.006144,0.264,0.907,8.0,138.8991852,10428.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.558979988
3DBall,ppo,7.9e-05,4096,256,3,1992000,2000000,31.9124199450016,8,256,81920,0.007207,0.288,0.901,8.0,1363.513794,12782.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,6.8e-05,512,512,2,492000,500000,31.9124199450016,8,1024,20480,0.008063,0.17,0.937,4.0,297.6913452,13242.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,7.5e-05,2048,512,3,1992000,2000000,31.9124199450016,8,2048,163840,0.003323,0.184,0.949,5.0,1552.696533,14204.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,5.1e-05,2048,64,1,1992000,2000000,7.99999572336674,8,1024,40960,0.005822,0.253,0.921,8.0,1543.667969,3912.5,12000,macOS,False,Chipset Model: Apple M2,0.0,3.9542377
3DBall,ppo,6.8e-05,4096,256,2,1992000,2000000,31.9124199450016,8,64,327680,0.001919,0.282,0.906,5.0,1326.230713,16300.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,28.47555733
3DBall,ppo,9.3e-05,1024,256,1,1992000,2000000,7.99999572336674,8,64,20480,0.001326,0.254,0.922,5.0,1383.624268,3880.0,12000,macOS,False,Chipset Model: Apple M2,0.0,85.76428986
3DBall,ppo,0.000244,1024,128,3,240000,250000,31.9124199450016,8,128,81920,0.003426,0.26,0.904,5.0,174.2281799,15640.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.547797322
3DBall,ppo,0.000121,512,128,3,240000,250000,7.99999572336674,8,2048,10240,0.008144,0.2,0.933,3.0,167.0183105,3878.5,12000,macOS,False,Chipset Model: Apple M2,0.0,45.65385437
3DBall,ppo,6.2e-05,4096,256,2,492000,500000,31.9124199450016,8,1024,327680,0.006119,0.121,0.921,10.0,447.7095032,15860.66699,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.175757527
3DBall,ppo,0.00029,512,32,3,240000,250000,7.99999572336674,8,1024,10240,0.008188,0.231,0.942,10.0,191.1182098,3872.5,12000,macOS,False,Chipset Model: Apple M2,0.0,100.0000153
3DBall,ppo,0.000112,2048,512,1,1992000,2000000,7.99999572336674,8,512,40960,0.004635,0.17,0.934,5.0,1428.232422,3883.5,12000,macOS,False,Chipset Model: Apple M2,0.0,96.45385742
3DBall,ppo,0.000239,2048,128,1,96000,100000,31.9124199450016,8,2048,81920,0.002372,0.158,0.936,3.0,61.64538193,15417.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.038859129
3DBall,ppo,0.000293,2048,256,2,996000,1000000,31.9124199450016,8,1024,81920,0.001004,0.162,0.911,4.0,677.6116943,15521.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,100.0000153
3DBall,ppo,0.000131,2048,64,3,96000,100000,31.9124199450016,8,64,40960,0.004851,0.128,0.922,10.0,92.03334808,15400.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.25372541
3DBall,ppo,0.000148,1024,512,2,240000,250000,31.9124199450016,8,128,40960,0.007612,0.277,0.948,3.0,168.2214966,15540.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,10.44040585
3DBall,ppo,7.1e-05,512,64,3,492000,500000,31.9124199450016,8,1024,10240,0.005653,0.262,0.936,10.0,445.3951416,15944.5,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,77.24001312
3DBall,ppo,0.00023,1024,128,1,96000,100000,7.99999572336674,8,256,81920,0.004823,0.157,0.913,3.0,69.07868958,3784.0,12000,macOS,False,Chipset Model: Apple M2,0.0,1.172865272
3DBall,ppo,0.000247,1024,64,3,492000,500000,7.99999572336674,8,2048,81920,0.007562,0.223,0.938,4.0,365.4405823,3873.0,12000,macOS,False,Chipset Model: Apple M2,0.0,2.109090805
3DBall,ppo,0.000149,4096,128,2,96000,100000,31.9124199450016,8,512,327680,0.005933,0.102,0.92,3.0,50.57607269,15777.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.072826028
3DBall,ppo,0.000211,4096,32,3,96000,100000,31.9124199450016,8,2048,81920,0.002375,0.164,0.912,4.0,68.59823608,15803.0,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,1.182476163
3DBall,ppo,5.2e-05,4096,128,2,1992000,2000000,31.9124199450016,8,512,327680,0.002483,0.239,0.931,3.0,1314.338135,16374.33301,12000,Windows 11,False,NVIDIA GeForce RTX 5080,15.9208984375,2.833660126
3DBall,ppo,9e-05,512,128,3,96000,100000,7.99999572336674,8,64,40960,0.009152,0.223,0.947,10.0,81.30466461,3777.666748,12000,macOS,False,Chipset Model: Apple M2,0.0,1.340040565
3DBall,ppo,0.000248,4096,128,1,996000,1000000,7.99999572336674,8,512,327680,0.008192,0.116,0.921,8.0,823.2991943,3851.333252,12000,macOS,False,Chipset Model: Apple M2,0.0,1.762529731
