RunID,steps,beta_x,cpu_frequency_mhz,cpu_usage_percent,cumulative_reward,entropy,episode_length,episode_time,epsilon_x,extrinsic_reward,extrinsic_value_estimate,game_cpu_usage,game_memory_usage(MB),gpu_usage_percent,learning_rate_x,loss_value,policy_loss,ram_usage_mb,step_length(ms),steps_per_second,time_elapsed(s),vram_usage_mb,final_mean_reward,max_reward,time_to_max_reward_sec,training_duration_seconds,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,peak_ram_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id,os,cpu,cpu_cores,system_ram_gb,gpu,gpu_ram_mb,cuda_version,algorithm,enviroment,batch_size,learning_rate,buffer_size,beta,epsilon,lambd,num_epoch,learning_rate_schedule,normalize,hidden_units,num_layers,vis_encode_type,reward_extrinsic_gamma,reward_extrinsic_strength,keep_checkpoints,max_steps,time_horizon,summary_freq,gpu_available,ram_gb,gpu_memory_gb
20251222-140505,1992000,,3133.3332519531,70.0999984741,7.4153289795,1.3510030508,83.978263855,0.2197978646,,7.4153289795,2.1243464947,12.5309209824,0,0,,,,19293,0.518011272,1932736.875,724.629699707,805,7.4153289795,7.4153289795,724.629699707,724.629699707,0.0131829782,0.218185359,1.3794656978,1.3510030508,75.0333328247,64.7933734756,19409,19283.2510353916,3133.3332519531,3133.3332519531,0.5,0.0050200804,806,805.164658512,17.1280975342,10.9747707413,0,0,7548,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00008,163840,0.002325,0.225,0.909,5,linear,False,256,2,simple,,,5,2000000,64,12000,False,61.6142526268959,15.9208984375
20251222-140806,2000000,,2336,23.5,1634.9965820312,0.7359318733,709.8571166992,137.6006317139,,1634.9965820312,,0.636264801,56.171875,-1,0.000256,0.3783376217,-45.5562210083,3201.5,227.8066558838,4389.6875,41118.171875,-1,1634.9965820312,2126.6645507812,36230.09375,41118.171875,-26.472909745,0.3385232899,0.7444372874,0.7359318733,49.3499984741,23.2602500153,3456.6667480469,2836.3141699219,2336,2336,-1,-1,-1,-1,0.977502346,0.7132186434,89.0914077759,54.1323633003,35294,macOS,Apple M1,8,8589930000,Chipset Model: Apple M1,,,sac,Crawler,1024,0.000256,500000,,,,,constant,True,32,3,simple,,,5,2000000,2048,10000,False,7.99999572336674,0
20251222-141717,492000,,3133.3332519531,63.8499984741,100.0000152588,1.2861249447,999,3.8560791016,,100.0000152588,2.0012226105,11.2184362411,0,0,,,,19064,0.4703989625,2138549.25,151.9565734863,805,100.0000152588,100.0000152588,102.7745361328,151.9565734863,0.0356861378,0.0387173471,1.3520873174,1.2861249447,69.4499969482,63.9731703968,19065,19055.1829744665,3133.3332519531,3133.3332519531,0,0,805,805,15.5985517502,11.0415004288,0,0,7549,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000102,20480,0.008736,0.289,0.927,4,constant,False,128,2,simple,,,5,500000,1024,12000,False,61.6142526268959,15.9208984375
20251222-141959,492000,,3133.3332519531,62.5,100.0000152588,1.0245534182,999,2.3857791424,,100.0000152588,6.3331627846,12.2552986145,0,0,,,,19145,0.4720072746,2148745.25,161.2229309082,805,100.0000152588,100.0000152588,91.3682861328,161.2229309082,0.0365534262,0.0786464971,1.2540266514,1.0245534182,72.3000030518,65.4573169801,19153.5,19107.3617568598,3133.3332519531,3133.3332519531,0,0,805,805,17.427520752,11.5032001007,0,0,7550,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000285,40960,0.005685,0.283,0.918,5,constant,True,32,2,simple,,,5,500000,512,12000,False,61.6142526268959,15.9208984375
20251222-142252,492000,,3133.3332519531,67.5,1.1097605228,1.4095516205,21.0939235687,0.0733817071,,1.1097605228,0.2634826303,11.1906356812,0,0,,,,19345,0.6634363532,1540696.25,189.508605957,803,1.1097605228,1.2007662058,53.425617218,189.508605957,0.0123172821,0.2244703174,1.4158033016,1.4095516205,69.5,64.5117886241,19691.666015625,19330.264148247,3133.3332519531,3133.3332519531,0.5,0.0203252035,805.3333129883,804.7479664872,15.5795793533,10.6960090195,0,0,7551,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000174,327680,0.007799,0.147,0.924,8,constant,True,128,1,simple,,,5,500000,1024,12000,False,61.6142526268959,15.9208984375
20251222-142609,492000,0.0000518872,3133.3332519531,63.8333320618,1.3624229431,1.4053453207,23.622177124,0.9210312366,0.100287132,1.3624229431,0.2204182148,8.3690643311,0,0,0.0000024154,0.0173219647,0.0187543668,19351,7.4765219688,1239861,229.37940979,803,1.3624229431,1.4389005899,173.6694946289,229.37940979,0.0181000239,0.0282165557,1.4129294099,1.4053453207,71.4499969482,64.045121914,19351,19222.0852229421,3133.3332519531,3133.3332519531,0,0,805,802.78861739,13.6517448425,10.5061402321,0,0,7552,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000143,163840,0.00249,0.117,0.939,8,linear,True,256,2,simple,,,5,500000,64,12000,False,61.6142526268959,15.9208984375
20251222-143006,1992000,,3133.3332519531,65.4000015259,100.0000152588,0.7615547776,999,2.364821434,,100.0000152588,9.9230108261,11.2546072006,0,0,,,,19086,0.4673301876,2144267.5,642.3291015625,803,100.0000152588,100.0000152588,149.5160522461,642.3291015625,0.0348410257,0.0418056331,1.0217319217,0.7615547776,73,64.8132533567,19126.5,19096.4970114834,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,806,805.0552206384,16.7604808807,11.8354893506,0,0,7553,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00027,40960,0.000287,0.161,0.915,5,linear,True,128,1,simple,,,5,2000000,1024,12000,False,61.6142526268959,15.9208984375
20251222-144055,96000,,3133.3332519531,64,1.1179629564,1.4188653231,21.2370376587,0.0663840473,,1.1179629564,0.3347913921,9.7607364655,0,0,,,,19115.666015625,0.5975111127,1674740.875,30.6864376068,803,1.1179629564,1.1179629564,30.6864376068,30.6864376068,0.0241975524,0.5628694296,1.4189276099,1.4188653231,69.4000015259,65.4770841599,19162.666015625,19080.2912597656,3133.3332519531,3133.3332519531,0,0,806,805.2083358765,14.719824791,10.966802597,0,0,7554,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000041,81920,0.000384,0.147,0.903,3,linear,False,512,1,simple,,,5,100000,256,12000,False,61.6142526268959,15.9208984375
20251222-144133,96000,,3133.3332519531,66.2333297729,1.138992548,1.4189382792,21.3694038391,0.0705150291,,1.138992548,0.6748698354,11.4708929062,0,0,,,,19205.333984375,0.6312886477,1593078.5,25.3235492706,803,1.138992548,1.1411215067,3.6771502495,25.3235492706,,,1.4189382493,1.4189382792,66.9333343506,64.2958331108,19205.333984375,19110.2292480469,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,803,803,12.4142246246,10.9956502914,0,0,7555,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00015,327680,0.002776,0.203,0.939,3,linear,False,512,2,simple,,,5,100000,2048,12000,False,61.6142526268959,15.9208984375
20251222-144204,240000,,3133.3332519531,61.7000007629,1.898245573,1.3891335726,29.0300750732,0.0888572931,,1.898245573,0.2103419453,11.2528181076,0,0,,,,19171.5,0.5898203254,1695586.375,79.2509613037,803,1.898245573,1.9730768204,64.216758728,79.2509613037,0.026117458,0.0613805335,1.4060774386,1.3891335726,67.3000030518,63.8750005722,19191.666015625,19139.458203125,3133.3332519531,3133.3332519531,0.5,0.0583333343,804,803.05,12.9174108505,10.2339330912,0,0,7556,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000263,81920,0.009257,0.129,0.93,3,constant,True,512,2,simple,,,5,250000,512,12000,False,61.6142526268959,15.9208984375
20251222-144340,96000,,3133.3332519531,63.5666656494,1.5981981754,1.4180145264,26.0202693939,0.0822562128,,1.5981981754,0.2228345126,9.7762451172,0,0,,,,19111,0.6091466546,1644966.75,36.3511505127,803,1.5981981754,1.5981981754,36.3511505127,36.3511505127,0.0253002699,0.1025151387,1.418475315,1.4180145264,68.0500030518,64.7166671753,19117.5,19068.2082519531,3133.3332519531,3133.3332519531,0,0,806.6666870117,804.5833358765,14.0432014465,10.3835038543,0,0,7557,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000066,40960,0.00033,0.298,0.922,4,linear,True,512,2,simple,,,5,100000,128,12000,False,61.6142526268959,15.9208984375
20251222-144422,996000,,3133.3332519531,64.8499984741,4.2176995277,1.3552933931,52.1238937378,0.1387812048,,4.2176995277,1.1168726683,11.8956422806,0,0,,,,19265.5,0.522423923,1914478.125,429.0211791992,806,4.2176995277,4.2176995277,429.0211791992,429.0211791992,0.0132725661,0.196465912,1.3903003285,1.3552933931,69.5999984741,64.6206828198,19393.333984375,19260.8855892319,3133.3332519531,3133.3332519531,0.5,0.0060240964,807,805.1064254577,16.4040870667,10.8548668781,0,0,7558,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000289,163840,0.001991,0.13,0.941,8,constant,True,256,1,simple,,,5,1000000,256,12000,False,61.6142526268959,15.9208984375
20251222-145137,996000,,3133.3332519531,65.5999984741,86.2000045776,1.3435000181,863.3571166992,10.1662750244,,86.2000045776,1.8359056711,10.66954422,0,0,,,,19158,0.4899359047,2041492.875,345.0877075195,806,86.2000045776,87.264289856,328.1849975586,345.0877075195,0.0183951088,0.0573580051,1.3900430418,1.3435000181,70.3000030518,64.0214860755,19255.666015625,19161.9136624623,3133.3332519531,3133.3332519531,0,0,806,806,16.8405227661,10.8976644321,0,0,7559,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000184,81920,0.003603,0.152,0.914,5,linear,True,32,3,simple,,,5,1000000,64,12000,False,61.6142526268959,15.9208984375
20251222-145729,996000,,3133.3332519531,69.25,86.5142974854,1.2511423826,852.3571166992,3.6877498627,,86.5142974854,16.5107250214,14.9105587006,0,0,,,,19068,0.4628515542,2162275.25,429.252532959,805,86.5142974854,100.0000152588,207.1618804932,429.252532959,0.0243396641,0.4247715404,1.3035367584,1.2511423826,73.5999984741,64.3895580338,19118,19059.6104339232,3133.3332519531,3133.3332519531,0.3333333433,0.0040160644,806,805.9698795181,16.6697883606,11.1276378976,0,0,7560,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000126,20480,0.004853,0.133,0.918,10,linear,False,512,1,simple,,,5,1000000,2048,12000,False,61.6142526268959,15.9208984375
20251222-150449,96000,,3133.3332519531,62.9500007629,1.252352953,1.4231191874,22.5450973511,0.0738658234,,1.252352953,0.1210141927,11.4375724792,0,0,,,,19080.5,0.6270666718,1597129.75,30.8725242615,805,1.252352953,1.252352953,30.8725242615,30.8725242615,0.0161247244,0.1581145562,1.4199823588,1.4231191874,66.8000030518,63.3854179382,19126.666015625,19092.4372558594,3133.3332519531,3133.3332519531,0,0,805,805,12.6948566437,10.2988467216,0,0,7561,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000217,40960,0.005569,0.11,0.929,3,constant,True,32,3,simple,,,5,100000,2048,12000,False,61.6142526268959,15.9208984375
20251222-150526,96000,,3133.3332519531,67.3499984741,1.1287568808,1.4209443331,21.2894248962,0.068824023,,1.1287568808,0.224431023,9.6419048309,0,0,,,,19067,0.615664959,1625629.875,40.0303268433,805,1.1287568808,1.2652859688,26.4422225952,40.0303268433,0.0251395218,0.3786348477,1.4200870544,1.4209443331,68.0500030518,64.0958337784,19082.333984375,19059.4582519531,3133.3332519531,3133.3332519531,0,0,805,805,14.8025541306,9.9628302455,0,0,7562,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000183,40960,0.000375,0.178,0.932,8,linear,True,32,2,simple,,,5,100000,2048,12000,False,61.6142526268959,15.9208984375
20251222-150612,96000,,3133.3332519531,59.0999984741,1.2314562798,1.4189382792,22.2873783112,0.0735816658,,1.2314562798,-0.0841953754,6.5473713875,0,0.5,,,,19188.5,0.6316419244,1594083.875,25.4500141144,805,1.2314562798,1.2546168566,13.0182542801,25.4500141144,,,1.4189382643,1.4189382792,66.5333328247,63.647916317,19188.5,19094.2082519531,3133.3332519531,3133.3332519531,0.5,0.0625,805,805,12.4222393036,9.3778992295,0,0,7563,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000053,163840,0.007722,0.18,0.946,8,constant,True,32,3,simple,,,5,100000,64,12000,False,61.6142526268959,15.9208984375
20251222-150643,96000,,3133.3332519531,64.8499984741,1.2736632824,1.4193845987,22.772277832,0.0718021914,,1.2736632824,0.2544450462,10.9180784225,0,0,,,,19110,0.6036189198,1658124.75,30.6510505676,805,1.2736632824,1.2736632824,30.6510505676,30.6510505676,0.0104512498,0.9021928906,1.419003889,1.4193845987,67.8333358765,63.1187505722,19194,19089.8747558594,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,805,805,11.9910545349,9.40358603,0,0,7564,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000217,81920,0.006289,0.17,0.905,3,linear,True,128,1,simple,,,5,100000,128,12000,False,61.6142526268959,15.9208984375
20251222-150720,96000,,3133.3332519531,63.7000007629,1.2403508425,1.4194544554,22.4074077606,0.0704550743,,1.2403508425,0.0901770517,12.4836559296,0,0,,,,19113,0.6026341915,1660285.125,42.944606781,803,1.2403508425,1.2423827648,12.8523397446,42.944606781,0.0119020157,1.1841038465,1.4190140069,1.4194544554,65.6333312988,62.3916664124,19189.333984375,19110.4792480469,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,805,803.5,12.4836559296,9.9499570131,0,0,7565,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000043,81920,0.005924,0.168,0.936,10,linear,True,32,1,simple,,,5,100000,2048,12000,False,61.6142526268959,15.9208984375
20251222-150809,96000,,3133.3332519531,69.0999984741,1.1999999285,1.4213579893,21.9885063171,0.0710142478,,1.1999999285,0.1065393016,13.1886415482,0,0,,,,19164,0.6179310679,1619266.625,40.6177940369,803,1.1999999285,1.263779521,6.7735795975,40.6177940369,0.0249649025,0.1474990994,1.4192923456,1.4213579893,69.0999984741,62.1520824432,19246.333984375,19124.5832519531,3133.3332519531,3133.3332519531,0.3333333433,0.0416666679,803,803,13.1886415482,9.9478961825,0,0,7566,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000179,81920,0.005134,0.276,0.93,8,linear,True,32,3,simple,,,5,100000,128,12000,False,61.6142526268959,15.9208984375
20251222-150856,240000,,3133.3332519531,64.8333358765,1.2529411316,1.4130599499,22.5254898071,0.0728194043,,1.2529411316,0.075719893,9.5152025223,0,0,,,,19242.333984375,0.6191591024,1615147.25,91.8501358032,803,1.2529411316,1.3537831306,82.4506225586,91.8501358032,0.0120478394,0.0385453328,1.4170711637,1.4130599499,67.75,63.5774999619,19410,19253.2833984375,3133.3332519531,3133.3332519531,0,0,803,803,13.6349029541,9.7320492983,0,0,7567,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000165,163840,0.006812,0.232,0.936,5,linear,True,512,2,simple,,,5,250000,1024,12000,False,61.6142526268959,15.9208984375
20251222-151036,996000,,3133.3332519531,66.8000030518,83.746673584,1.1872894764,839.4000244141,13.9702787399,,83.746673584,8.5903739929,16.5016880035,0,0,,,,19155,0.4938887358,2027974.625,413.7075805664,803,83.746673584,100.0000076294,214.5773468018,413.7075805664,0.0254134753,0.117867431,1.2914859775,1.1872894764,72.5,65.0564261287,19215,19144.7068194654,3133.3332519531,3133.3332519531,0,0,803,803,17.5055294037,11.6622755269,0,0,7568,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000114,81920,0.004295,0.298,0.932,8,constant,False,128,3,simple,,,5,1000000,64,12000,False,61.6142526268959,15.9208984375
20251222-151735,996000,,3133.3332519531,64.7666702271,1.299800396,1.393830657,22.9740524292,0.07091894,,1.299800396,0.1539119333,11.7132663727,0,0,,,,19284.333984375,0.5918818712,1690158,439.5020446777,802,1.299800396,1.3421587944,372.4093322754,439.5020446777,0.0125778693,0.2458196332,1.4035479577,1.393830657,70.4333343506,64.2066267542,19689,19368.8172769202,3133.3332519531,3133.3332519531,0,0,803.6666870117,802.7269081208,13.9859485626,10.3340350404,0,0,7569,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000088,327680,0.006587,0.281,0.928,8,linear,True,64,1,simple,,,5,1000000,64,12000,False,61.6142526268959,15.9208984375
20251222-152502,240000,,3133.3332519531,62.3333320618,1.2573673725,1.4163976908,22.5815315247,0.0717107132,,1.2573673725,0.2292369604,9.7753543854,0,0,,,,19163.666015625,0.6099557877,1651531.25,94.6782226562,802,1.2573673725,1.2604330778,76.7473526001,94.6782226562,0.0171875674,0.0277125314,1.4181324363,1.4163976908,67.8000030518,64.5008337021,19328.666015625,19157.3416992187,3133.3332519531,3133.3332519531,0,0,802,802,13.151301384,10.292462492,0,0,7570,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,2048,0.000127,163840,0.008635,0.289,0.92,8,constant,False,256,2,simple,,,5,250000,1024,12000,False,61.6142526268959,15.9208984375
20251222-152644,996000,0.0000562327,3133.3332519531,60.4000015259,90.5466842651,1.1082770824,906.6666870117,5.6577863693,0.1013001204,90.5466842651,0.9964619279,8.6021442413,0,0,0.0000040005,0.0000227133,0.0347496495,19083,1.3420966864,1731042,414.8483276367,802,90.5466842651,100.0000152588,111.0615768433,414.8483276367,0.0347043652,0.002207791,1.186543107,1.1082770824,70.5,64.3604415526,19106.5,19052.6144342997,3133.3332519531,3133.3332519531,0,0,802,802,15.2382736206,11.176161789,0,0,7571,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.00028,20480,0.003246,0.191,0.949,8,linear,False,256,2,simple,,,5,1000000,128,12000,False,61.6142526268959,15.9208984375
20251222-153345,492000,,3133.3332519531,65.1999969482,1.396666646,1.4116479158,23.9729175568,0.0763835683,,1.396666646,0.309034884,12.3345661163,0,0,,,,19427,0.6113334298,1635994.875,177.0536346436,802,1.396666646,1.3977130651,148.6683807373,177.0536346436,0.0129266409,0.1154734716,1.4165038394,1.4116479158,68.5,63.8186992552,19691.333984375,19358.4635575457,3133.3332519531,3133.3332519531,0.3333333433,0.0081300815,802.6666870117,802.0284557808,13.9018983841,9.847777262,0,0,7572,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000251,327680,0.001825,0.208,0.947,4,linear,True,512,2,simple,,,5,500000,2048,12000,False,61.6142526268959,15.9208984375
20251222-153650,492000,0.004857,3133.3332519531,64.5666656494,4.6961355209,1.3957428932,57.328502655,0.6104379296,0.2689999938,4.6961355209,0.6654727459,11.4630069733,0,0,0.000077,0.0664149225,0.026480373,19184.666015625,0.535556674,1881609.5,214.5466003418,802,4.6961355209,5.0321435928,206.6221160889,214.5466003418,0.025820408,0.1090955722,1.4203504527,1.3957428932,71.1666641235,64.2943087322,19210.5,19146.2804878049,3133.3332519531,3133.3332519531,0.5,0.028455285,802,802,15.6941280365,10.9968339176,0,0,7573,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000077,81920,0.004857,0.269,0.93,10,constant,True,64,1,simple,,,5,500000,512,12000,False,61.6142526268959,15.9208984375
20251222-154051,1992000,0.0000255251,3133.3332519531,64.3000030518,8.6684627533,1.3518748283,96.6846160889,0.5689833164,0.1002280936,8.6684627533,1.1446341276,9.1354885101,0,0,0.0000000943,0.0718973204,0.034234833,19080,1.273802042,1638686.75,809.3618774414,802,8.6684627533,9.6490926743,728.5845336914,809.3618774414,0.0346810732,0.1039112319,1.3789915234,1.3518748283,73.0500030518,64.7806224134,19160.5,19075.6787227033,3133.3332519531,3133.3332519531,0.5,0.0030120482,803.5,802.0130523314,17.6459636688,10.7562583929,0,0,7574,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,512,0.000019,20480,0.003141,0.146,0.909,8,linear,False,128,1,simple,,,5,2000000,128,12000,False,61.6142526268959,15.9208984375
20251222-154300,500000,,2267.3332519531,14.8999996185,4.6654825211,0.3389328122,86.5486755371,107.3670043945,,4.6654825211,,0.0052483603,0,0,0.000041,0.0013268669,-2.0194094181,10990.5,234.5410308838,4333.7109375,23158.896484375,943,4.6654825211,4.7426352501,20314.904296875,23158.896484375,-2.2023681521,0.0009528885,0.5177157238,0.3389328122,16.3999996185,13.4675000668,24203,13448.825,2267.3332519531,2267.3332519531,92,16.625,12042,3104.95,0.2083487064,0.016613234,0,0,6913,Windows 11,AMD Ryzen 7 5700X 8-Core Processor,8,34265700000,NVIDIA GeForce RTX 5080,16303,,sac,PushBlock,512,0.000041,500000,,,,,constant,False,256,2,simple,,,5,500000,512,25000,False,31.9124199450016,15.9208984375
20251222-155427,996000,0.0028599999,3133.3332519531,63.5499992371,100.0000152588,1.1273235083,999,4.5205302238,0.1480000019,100.0000152588,2.0007238388,10.330704689,0,0,0.000099,0.0000616606,0.02453826,19060.5,1.213943243,1730366.875,385.8669433594,802,100.0000152588,100.0000152588,218.5311431885,385.8669433594,0.0246301468,0.0369882181,1.2759663068,1.1273235083,72.0999984741,64.3656626782,19083,19062.7008189006,3133.3332519531,3133.3332519531,0,0,802.6666870117,802.01405647,16.5365943909,10.8085201103,0,0,7575,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000099,20480,0.00286,0.148,0.913,8,constant,False,32,3,simple,,,5,1000000,512,12000,False,61.6142526268959,15.9208984375
20251222-160100,492000,0.0000574027,3133.3332519531,66.6500015259,3.337777853,1.3871763945,43.4944229126,0.1653994769,0.1003582478,3.337777853,0.4818327129,13.5913639069,0,0,0.0000020845,0.0131378267,0.0250782389,19095.5,0.5407471657,1853737.5,151.9353485107,802,3.337777853,3.337777853,151.9353485107,151.9353485107,0.0245318684,0.0160892743,1.403343317,1.3871763945,68.0333328247,64.0487803948,19116.5,19082.8333174543,3133.3332519531,3133.3332519531,0,0,802.3333129883,802.0081295851,14.2366685867,10.4269111098,0,0,7576,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,1024,0.000128,40960,0.002921,0.122,0.903,3,linear,False,128,3,simple,,,5,500000,2048,12000,False,61.6142526268959,15.9208984375
20251222-160342,996000,0.005287,3133.3332519531,66.75,100.0000152588,1.1362617016,999,16.0825519562,0.2720000148,100.0000152588,1.9844452143,10.5087194443,0,0,0.000272,0.0016796015,0.013407249,19188.5,3.4626069069,1816995.875,401.5645446777,802,100.0000152588,100.0000152588,343.5176391602,401.5645446777,0.0136573061,0.0570769717,1.3101030847,1.1362617016,72.8000030518,64.4096386921,19253.5,19179.7209149096,3133.3332519531,3133.3332519531,0.5,0.0060240964,802,802,15.5060815811,10.8520236073,0,0,7577,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000272,81920,0.005287,0.272,0.931,8,constant,False,256,1,simple,,,5,1000000,1024,12000,False,61.6142526268959,15.9208984375
20251222-161029,492000,0.001325,3133.3332519531,64.6999969482,4.4294934273,1.4155699015,54.562210083,0.4507341683,0.2269999981,4.4294934273,0.5989681482,11.9623270035,0,0,0.000025,0.1469134688,0.0151123134,19310.666015625,0.5495052934,1820532.5,181.4322052002,802,4.4294934273,4.8865675926,170.1891937256,181.4322052002,0.0126207545,0.119909505,1.4180108658,1.4155699015,68.5999984741,63.9504065165,19332.666015625,19250.1829744665,3133.3332519531,3133.3332519531,0,0,802,802,14.2761077881,10.0945083688,0,0,7578,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.000025,81920,0.001325,0.227,0.947,3,constant,True,512,3,simple,,,5,500000,512,12000,False,61.6142526268959,15.9208984375
20251222-161349,492000,,3133.3332519531,67.3000030518,1.2432748079,1.4077700377,22.4191036224,0.0695474893,,1.2432748079,0.3442089558,11.8155441284,0,0,,,,19398,0.5898715854,1695872.75,211.674118042,802,1.2432748079,1.317505002,193.5567474365,211.674118042,0.0121622272,0.0294211693,1.4152076942,1.4077700377,72,64.6304876746,19690,19334.2358041159,3133.3332519531,3133.3332519531,0.3333333433,0.0162601631,802,802,17.597202301,10.7271678738,0,0,7579,Windows 11,AMD Ryzen 7 9800X3D 8-Core Processor,8,66157800000,NVIDIA GeForce RTX 5070 Ti,16303,,ppo,3DBall,4096,0.00022,327680,0.004121,0.104,0.939,10,linear,False,256,2,simple,,,5,500000,512,12000,False,61.6142526268959,15.9208984375
